taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
alien_species_cyprus:taxon:d5110255304880ac276d541c92532967,Cyprus,CY,present,introduced,cultivated,horticulture,,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11.",
alien_species_cyprus:taxon:d518c69948a1bba1f632bc925b1de7b1,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersShip,2016/2019,"Kazilas, C., Demetriou, J. & Kalaentzis, K. 2020. Filling the gaps in the distribution of an alien species: The case of the feather-legged fly Trichopoda pennipes (Diptera: Tachinidae) in the Western Palearctic. Entomologia Hellenica 29(1): 8-16. doi:https://doi.org/10.12681/eh.21774",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/31562595
alien_species_cyprus:taxon:d518c69948a1bba1f632bc925b1de7b1,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersAirplane,2016/2019,"Kazilas, C., Demetriou, J. & Kalaentzis, K. 2020. Filling the gaps in the distribution of an alien species: The case of the feather-legged fly Trichopoda pennipes (Diptera: Tachinidae) in the Western Palearctic. Entomologia Hellenica 29(1): 8-16. doi:https://doi.org/10.12681/eh.21774",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/31562595
alien_species_cyprus:taxon:d518c69948a1bba1f632bc925b1de7b1,Cyprus,CY,present,introduced,widespreadInvasive,containerBulk,2016/2019,"Kazilas, C., Demetriou, J. & Kalaentzis, K. 2020. Filling the gaps in the distribution of an alien species: The case of the feather-legged fly Trichopoda pennipes (Diptera: Tachinidae) in the Western Palearctic. Entomologia Hellenica 29(1): 8-16. doi:https://doi.org/10.12681/eh.21774",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/31562595
alien_species_cyprus:taxon:d518c69948a1bba1f632bc925b1de7b1,Cyprus,CY,present,introduced,widespreadInvasive,parasitesOnAnimals,2016/2019,"Kazilas, C., Demetriou, J. & Kalaentzis, K. 2020. Filling the gaps in the distribution of an alien species: The case of the feather-legged fly Trichopoda pennipes (Diptera: Tachinidae) in the Western Palearctic. Entomologia Hellenica 29(1): 8-16. doi:https://doi.org/10.12681/eh.21774",Date of last observation obtained by iNaturalist: https://www.inaturalist.org/observations/31562595
alien_species_cyprus:taxon:d52122a5abb3a2efa80e48790b223554,Cyprus,CY,present,introduced,cultivated,agriculture,1573/2025,"Meikle RD (1985) Flora of Cyprus, Vol. 2.",
alien_species_cyprus:taxon:d529b6ab21d131d99737ace91d5b92a1,Cyprus,CY,present,uncertain,,unaided,1976/1976,"Langer MR, Hottinger L (2000) Biogeography of selected “larger” foraminifera. Micropaleontology, 46 (supplement 1): 105-127Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2):109-134. https://doi.org/10.12681/mms.113",
alien_species_cyprus:taxon:d5300bb7a57ef683c133942e07f30ab1,Cyprus,CY,present,introduced,,hullFouling,2003/2004,"Tsiamis K, Taskin E, Orfanidis S, Stavrou P, Argyrou M, Panayotidis P, Tsioli T, Cicek BA, Marcou M, Kupper FC (2014) Checklist of seaweeds of Cyprus (Mediterranean Sea). Botanica Marina 57: 153-166. https://doi.org/10.1515/bot-2014-0006",
alien_species_cyprus:taxon:d5300bb7a57ef683c133942e07f30ab1,Cyprus,CY,present,introduced,,fishingEquipment,2003/2004,"Tsiamis K, Taskin E, Orfanidis S, Stavrou P, Argyrou M, Panayotidis P, Tsioli T, Cicek BA, Marcou M, Kupper FC (2014) Checklist of seaweeds of Cyprus (Mediterranean Sea). Botanica Marina 57: 153-166. https://doi.org/10.1515/bot-2014-0006",
alien_species_cyprus:taxon:d530fc5b346b22fae2f689c200d60448,Cyprus,CY,present,introduced,,corridor,1963/1963,"Galil BS (2006) The marine caravan – the Suez Canal and the Erythrean invasion. In: Gollasch S, Galil BS, Cohen AN (Eds.) Bridging divides: maritime canals as invasion corridors, (Monographiae Biologicae 83). Berlin, Springer Verlag, 207-300 pp.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113",
alien_species_cyprus:taxon:d59fed046e9e99fb2745137ec8ade53e,Cyprus,CY,present,introduced,widespreadInvasive,horticulture,1968/2014,"Kyriakou A, Polycarpou D (1989) Detection of Citrus tristeza virus in Cyprus by indexing. FAO Plant Protection Bulletin 37(3): 131-132.NPPO of Cyprus (1992)Papayiannis LC, Santos C, Kyriakou A, Kapari T, Nolasco G (2007) Molecular characterization of Citrus tristeza virus isolates from Cyprus on the basis of the coat protein gene. Journal of Plant Pathology 89(2): 291-295.Kapari T, Kyriakiou A, Gabriel I, Savvas G, Papayiannis L, Ioannou N (2014) Citrus tristeza virus in Cyprus. Abstract of a paper presented at the 15th Hellenic Phytopathological Congress (Corfu, GR, 2010-10-05/10). Phytopathologia Mediterranea 53(2): 362-363.Magliozzi C, Artois M, Bertaccini A, Candresse T, Tsiamis K, D’Amico F, Deriu I, Gervasini E, Cardoso AC (2022) European primary datasets of alien bacteria and viruses. Scientific Data 9(1): 1-10. https://doi.org/10.1038/s41597-022-01485-1EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",https://gd.eppo.int/taxon/CTV000/distribution/CY
alien_species_cyprus:taxon:d59fed046e9e99fb2745137ec8ade53e,Cyprus,CY,present,introduced,widespreadInvasive,contaminantNursery,1968/2014,"Kyriakou A, Polycarpou D (1989) Detection of Citrus tristeza virus in Cyprus by indexing. FAO Plant Protection Bulletin 37(3): 131-132.NPPO of Cyprus (1992)Papayiannis LC, Santos C, Kyriakou A, Kapari T, Nolasco G (2007) Molecular characterization of Citrus tristeza virus isolates from Cyprus on the basis of the coat protein gene. Journal of Plant Pathology 89(2): 291-295.Kapari T, Kyriakiou A, Gabriel I, Savvas G, Papayiannis L, Ioannou N (2014) Citrus tristeza virus in Cyprus. Abstract of a paper presented at the 15th Hellenic Phytopathological Congress (Corfu, GR, 2010-10-05/10). Phytopathologia Mediterranea 53(2): 362-363.Magliozzi C, Artois M, Bertaccini A, Candresse T, Tsiamis K, D’Amico F, Deriu I, Gervasini E, Cardoso AC (2022) European primary datasets of alien bacteria and viruses. Scientific Data 9(1): 1-10. https://doi.org/10.1038/s41597-022-01485-1EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",https://gd.eppo.int/taxon/CTV000/distribution/CY
alien_species_cyprus:taxon:d59fed046e9e99fb2745137ec8ade53e,Cyprus,CY,present,introduced,widespreadInvasive,parasitesOnPlants,1968/2014,"Kyriakou A, Polycarpou D (1989) Detection of Citrus tristeza virus in Cyprus by indexing. FAO Plant Protection Bulletin 37(3): 131-132.NPPO of Cyprus (1992)Papayiannis LC, Santos C, Kyriakou A, Kapari T, Nolasco G (2007) Molecular characterization of Citrus tristeza virus isolates from Cyprus on the basis of the coat protein gene. Journal of Plant Pathology 89(2): 291-295.Kapari T, Kyriakiou A, Gabriel I, Savvas G, Papayiannis L, Ioannou N (2014) Citrus tristeza virus in Cyprus. Abstract of a paper presented at the 15th Hellenic Phytopathological Congress (Corfu, GR, 2010-10-05/10). Phytopathologia Mediterranea 53(2): 362-363.Magliozzi C, Artois M, Bertaccini A, Candresse T, Tsiamis K, D’Amico F, Deriu I, Gervasini E, Cardoso AC (2022) European primary datasets of alien bacteria and viruses. Scientific Data 9(1): 1-10. https://doi.org/10.1038/s41597-022-01485-1EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",https://gd.eppo.int/taxon/CTV000/distribution/CY
alien_species_cyprus:taxon:d5acbe429b998b1c023f9a426b49eb71,Cyprus,CY,present,introduced,cultivated,,,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:d5ae29fb5f20f693a45de506b814b1f1,Cyprus,CY,present,introduced,widespreadInvasive,seedContaminant,1983/1997,"Della A, Iatrou G (1995) New plant records from Cyprus. Kew Bulletin 50: 387-396.Hand R (2015) Supplementary notes to the flora of Cyprus VIII. Willdenowia 45(2): 245-259. https://doi.org/10.3372/wi.45.45210EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d5ae29fb5f20f693a45de506b814b1f1,Cyprus,CY,present,introduced,widespreadInvasive,vehicles,1983/1997,"Della A, Iatrou G (1995) New plant records from Cyprus. Kew Bulletin 50: 387-396.Hand R (2015) Supplementary notes to the flora of Cyprus VIII. Willdenowia 45(2): 245-259. https://doi.org/10.3372/wi.45.45210EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d5b1ab742082e11f98cc5059e8fe9ed0,Cyprus,CY,present,introduced,cultivated,horticulture,/2025,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:d5b1ab742082e11f98cc5059e8fe9ed0,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,/2025,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:d5da001c3765408511a768031f4538bb,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:d620e4882cd37a32a1b132903f347dce,Cyprus,CY,present,introducedAssistedColonisation,established,biologicalControl,1966/1966,"Sankaran, T. & Girling, D. J. 1980. The current status of biological control of the potato tuber moth. Biocontrol News and Information 1: 207–211",
alien_species_cyprus:taxon:d637e4ed5d794aed187f325c50b9fcfe,Cyprus,CY,present,introduced,widespreadInvasive,agriculture,1958/2005,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Slavík B, Jarolímová V, Chrtek J (2002) Chromosome counts of some plants from Cyprus. 2. Acta Universitatis Carolinae. Biologica 46: 295-302.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Hand R (2006) Supplementary notes to the flora of Cyprus V. Willdenowia 36(2): 761-809. https://doi.org/10.3372/wi.36.36211EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/ | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11.",
alien_species_cyprus:taxon:d677f2eea6aa7bb7d21e62081a83c042,Cyprus,CY,present,introduced,cultivated,agriculture,,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:d67a4c9daaad5449d4a6bd0bb9dc0100,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,1928/2023,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Hadjikyriakou G (2006) Contribution to the study of the flora of Cyprus 6 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 6]. Dasoponos 27: 7-10.",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/169915951
alien_species_cyprus:taxon:d6fc6c705142357eb9d20196b3abe986,Cyprus,CY,doubtful,introduced,casual,foodContaminant,2010/2010,"Denux O, Zagatti P (2010) Coleoptera families other than Cerambycidae, Curculionidae sensu lato, Chrysomelidae sensu lato and Coccinelidae. Chapter 8.5. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(1): 315–406. doi: 10.3897/biorisk.4.61",Data on distribution and date of first and last observation unavailable. Year of earliest publication used.
alien_species_cyprus:taxon:d73ee7d00589e6046bddbb82974b6514,Cyprus,CY,present,introduced,,foodContaminant,2010/2010,"Denux O, Zagatti P (2010) Coleoptera families other than Cerambycidae, Curculionidae sensu lato, Chrysomelidae sensu lato and Coccinelidae. Chapter 8.5. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(1): 315–406. doi: 10.3897/biorisk.4.61",Data on distribution and date of first and last observation unavailable. Date of earliest publication used.
alien_species_cyprus:taxon:d73ee7d00589e6046bddbb82974b6514,Cyprus,CY,present,introduced,,contaminantOnPlants,2010/2010,"Denux O, Zagatti P (2010) Coleoptera families other than Cerambycidae, Curculionidae sensu lato, Chrysomelidae sensu lato and Coccinelidae. Chapter 8.5. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(1): 315–406. doi: 10.3897/biorisk.4.61",Data on distribution and date of first and last observation unavailable. Date of earliest publication used.
alien_species_cyprus:taxon:d75582f35158c562d9c16ac23ca30366,Cyprus,CY,present,introduced,casual,horticulture,1862/1997,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Hadjikyriakou G (2005) Contribution to the study of the flora of Cyprus 4 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 4]. Dasoponos 25: 7-10.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d75582f35158c562d9c16ac23ca30366,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,1862/1997,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Hadjikyriakou G (2005) Contribution to the study of the flora of Cyprus 4 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 4]. Dasoponos 25: 7-10.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d75582f35158c562d9c16ac23ca30366,Cyprus,CY,present,introduced,casual,seedContaminant,1862/1997,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Hadjikyriakou G (2005) Contribution to the study of the flora of Cyprus 4 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 4]. Dasoponos 25: 7-10.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d75582f35158c562d9c16ac23ca30366,Cyprus,CY,present,introduced,casual,transportationHabitatMaterial,1862/1997,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Hadjikyriakou G (2005) Contribution to the study of the flora of Cyprus 4 [Συμβολή στη μελέτη της χλωρίδας της Κύπρου 4]. Dasoponos 25: 7-10.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d75a5259648e5f8a0ebc336b0c77c18f,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,/2025,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.",
alien_species_cyprus:taxon:d7d67e8e67c44749c0fcbb97582fb035,Cyprus,CY,present,introduced,established,contaminantNursery,2023/2025,"Demetriou J, Borowiec L, Georgiadis C, Economo EP, Roy HE, Martinou AF, Salata S (2025) Citizen-science supplements species inventories and reveals the invasion of Monomorium exiguum and Pheidole parva (Hymenoptera: Formicidae) in Cyprus. Sociobiology 72(3): e11594. https://doi.org/10.13102/sociobiology.v72i3.11594","Date of last observation based on preserved specimens (leg. J. Demetriou & E. Koutsoukos, Limassol)"
alien_species_cyprus:taxon:d7d67e8e67c44749c0fcbb97582fb035,Cyprus,CY,present,introduced,established,contaminantOnPlants,2023/2025,"Demetriou J, Borowiec L, Georgiadis C, Economo EP, Roy HE, Martinou AF, Salata S (2025) Citizen-science supplements species inventories and reveals the invasion of Monomorium exiguum and Pheidole parva (Hymenoptera: Formicidae) in Cyprus. Sociobiology 72(3): e11594. https://doi.org/10.13102/sociobiology.v72i3.11594","Date of last observation based on preserved specimens (leg. J. Demetriou & E. Koutsoukos, Limassol)"
